arxiv_id,pdf_url,title,authors,num_authors,journal_ref,doi,comment,category,year
2301.08883,https://arxiv.org/pdf/2301.08883.pdf,Versatile Neural Processes for Learning Implicit Neural Representations,Zongyu Guo; Cuiling Lan; Zhizheng Zhang; Yan Lu; Zhibo Chen,5,,,Camera-ready version for ICLR2023,eess.SP,2023
2301.08866,https://arxiv.org/pdf/2301.08866.pdf,How Potent are Evasion Attacks for Poisoning Federated Learning-Based Signal Classifiers?,Su Wang; Rajeev Sahay; Christopher G. Brinton,3,,,"6 pages, Accepted to IEEE ICC 2023",eess.SP,2023
2301.08863,https://arxiv.org/pdf/2301.08863.pdf,"HAPS for 6G Networks: Potential Use Cases, Open Challenges, and Possible Solutions",Omid Abbasi; Animesh Yadav; Halim Yanikomeroglu; Ngoc Dung Dao; Gamini Senarath; Peiying Zhu,6,,,,eess.SP,2023
2301.08852,https://arxiv.org/pdf/2301.08852.pdf,HeMPPCAT: Mixtures of Probabilistic Principal Component Analysers for Data with Heteroscedastic Noise,Alec S. Xu; Laura Balzano; Jeffrey A. Fessler,3,,,,eess.SP,2023
2301.08843,https://arxiv.org/pdf/2301.08843.pdf,Towards Flexibility and Interpretability of Gaussian Process State-Space Model,Zhid Lin; Feng Yin; Juan Maroñas,3,,,preprint,eess.SP,2023
2302.05290,https://arxiv.org/pdf/2302.05290.pdf,Removing Structured Noise with Diffusion Models,Tristan S. W. Stevens; Hans van Gorp; Faik C. Meral; Junseob Shin; Jason Yu; Jean-Luc Robert; Ruud J. G. van Sloun,7,Transactions on Machine Learning Research (2025): 2835-8856,,"20 pages, 8 figures, Transactions on Machine Learning Research",eess.SP,2023
2301.08660,https://arxiv.org/pdf/2301.08660.pdf,A Big-Data Driven Framework to Estimating Vehicle Volume based on Mobile Device Location Data,Mofeng Yang; Weiyu Luo; Mohammad Ashoori; Jina Mahmoudi; Chenfeng Xiong; Jiawei Lu; Guangchen Zhao; Saeed Saleh Namadi; Songhua Hu; Aliakbar Kabiri,10,,,,eess.SP,2023
2301.08642,https://arxiv.org/pdf/2301.08642.pdf,Optimal multiple FSO transceiver configuration for using on High-altitude platforms,Dieu Linh Truong; The Ngoc Dang,2,,,Submitted to an IEEE journal,eess.SP,2023
2301.08600,https://arxiv.org/pdf/2301.08600.pdf,Deep Learning for scalp High Frequency Oscillations Identification,Gaëlle Milon-Harnois; Nisrine Jrad; Daniel Schang; Patrick van Bogaert; Pierre Chauvet,5,"2022 30th European Signal Processing Conference (EUSIPCO), Aug 2022, Belgrade, Serbia. pp.1223-1227",10.23919/EUSIPCO55093.2022.9909978,,eess.SP,2023
2301.11166,https://arxiv.org/pdf/2301.11166.pdf,Flex-Net: A Graph Neural Network Approach to Resource Management in Flexible Duplex Networks,Tharaka Perera; Saman Atapattu; Yuting Fang; Prathapasinghe Dharmawansa; Jamie Evans,5,,,,eess.SP,2023
2304.01914,https://arxiv.org/pdf/2304.01914.pdf,Accelerating and Compressing Deep Neural Networks for Massive MIMO CSI Feedback,Omar Erak; Hatem Abou-Zeid,2,,10.1109/ICC45041.2023.10279462,IEEE ICC 2023 Conference,eess.SP,2023
2301.08505,https://arxiv.org/pdf/2301.08505.pdf,Asymptotic Behavior of Zero-Forcing Precoding based on Imperfect Channel Knowledge for Massive MISO FDD Systems,Donia Ben Amor; Michael Joham; Wolfgang Utschick,3,,,,eess.SP,2023
2301.08489,https://arxiv.org/pdf/2301.08489.pdf,Performance of Joint XR and Best Effort eMBB Traffic in 5G-Advanced Networks,Pouria Paymard; Abolfazl Amiri; Troels E. Kolding; Klaus I. Pedersen,4,,,,eess.SP,2023
2301.10181,https://arxiv.org/pdf/2301.10181.pdf,Interpretable Tsetlin Machine-based Premature Ventricular Contraction Identification,Jinbao Zhang; Xuan Zhang; Lei Jiao; Ole-Christoffer Granmo; Yongjun Qian; Fan Pan,6,,,,eess.SP,2023
2301.08481,https://arxiv.org/pdf/2301.08481.pdf,Machine Learning for Relaying Topology: Optimization of IoT Network with Energy Harvesting,Kiseop Chung; Jin-Taek Lim,2,,10.1109/ACCESS.2023.3270631,"12 pages, 11 figures; this work has been accepted for publication in IEEE Access. Accepted 24 April 2023",eess.SP,2023
2301.08470,https://arxiv.org/pdf/2301.08470.pdf,Electrically Small Multimodal 3D Beamforming MIMO Antenna for PHY-Layer Security,Abel Zandamela; Nicola Marchetti; Adam Narbudowicz,3,,,Conference paper,eess.SP,2023
2301.08468,https://arxiv.org/pdf/2301.08468.pdf,Variable-Wise Diagonal Preconditioning for Primal-Dual Splitting: Design and Applications,Kazuki Naganuma; Shunsuke Ono,2,,,Submitted to IEEE Transactions on Signal Processing,eess.SP,2023
2301.08448,https://arxiv.org/pdf/2301.08448.pdf,Source-free Subject Adaptation for EEG-based Visual Recognition,Pilhyeon Lee; Seogkyu Jeon; Sunhee Hwang; Minjung Shin; Hyeran Byun,5,,,Accepted by the 11th IEEE International Winter Conference on Brain-Computer Interface (BCI 2023). Code is available at https://github.com/DeepBCI/Deep-BCI,eess.SP,2023
2301.08447,https://arxiv.org/pdf/2301.08447.pdf,A Radar Kit for Hands-On Distance-Learning,Markus Gardill; Tushar Tandon,2,,,"Presented at the European Microwave Week 2021, Focussed Session on on Teaching Methods for Microwave Engineering",eess.SP,2023
2301.08439,https://arxiv.org/pdf/2301.08439.pdf,Schrödinger Spectrum based Continuous Cuff-less Blood Pressure Estimation using Clinically Relevant Features from PPG Signal and its Second Derivative,Aayushman Ghosh; Sayan Sarkar; Jayant Kalra,3,,,"16 pages, 8 figures, 8 tables, submitted to Biomedical Signal Processing and Control, Elsevier",eess.SP,2023
2301.08393,https://arxiv.org/pdf/2301.08393.pdf,Robust Symbol Level Precoding for Overlay Cognitive Radio Networks,Lu Liu; Christos Masouros; A. Lee Swindlehurst,3,,,"30 pages, 13 figures, journal",eess.SP,2023
2301.08376,https://arxiv.org/pdf/2301.08376.pdf,Resource Optimization for Semantic-Aware Networks with Task Offloading,Zelin Ji; Zhijin Qin; Xiaoming Tao; Han Zhu,4,,10.1109/TWC.2024.3390407,"Submitted to TWC, in major revision",eess.SP,2023
2301.08227,https://arxiv.org/pdf/2301.08227.pdf,Diffusion-based Conditional ECG Generation with Structured State Space Models,Juan Miguel Lopez Alcaraz; Nils Strodthoff,2,"volume 163, year 2023, and page 107115",,"12 pages, 9 figures. Accepted version by Computers in Biology and Medicine in 2023 under https://doi.org/10.1016/j.compbiomed.2023.107115. Source code under https://github.com/AI4HealthUOL/SSSD-ECG",eess.SP,2023
2301.08187,https://arxiv.org/pdf/2301.08187.pdf,A Multi-Resolution Framework for U-Nets with Applications to Hierarchical VAEs,Fabian Falck; Christopher Williams; Dominic Danks; George Deligiannidis; Christopher Yau; Chris Holmes; Arnaud Doucet; Matthew Willetts,8,,,NeurIPS 2022 (selected as oral),eess.SP,2023
2301.08179,https://arxiv.org/pdf/2301.08179.pdf,Machine Learning-Based Secret Key Generation for IRS-assisted Multi-antenna Systems,Chen Chen; Junqing Zhang; Tianyu Lu; Magnus Sandell; Liquan Chen,5,,,Accepted by ICC 2023,eess.SP,2023
2301.08087,https://arxiv.org/pdf/2301.08087.pdf,Relative Entropy-Based Constant-Envelope Beamforming for Target Detection in Large-Scale MIMO Radar With Low-Resoultion ADCs,Ziyang Cheng; Linlong Wu; Bowen Wang; Julan Xie; Huiyong Li,5,,,,eess.SP,2023
2301.08077,https://arxiv.org/pdf/2301.08077.pdf,A Distributed Machine Learning-Based Approach for IRS-Enhanced Cell-Free MIMO Networks,Chen Chen; Sai Xu; Jiliang Zhang; Jie Zhang,4,,,This paper has been submitted to IEEE Transactions for possible publications,eess.SP,2023
2301.10161,https://arxiv.org/pdf/2301.10161.pdf,Dataset Bias in Human Activity Recognition,Nilah Ravi Nair; Lena Schmid; Fernando Moya Rueda; Markus Pauly; Gernot A. Fink; Christopher Reining,6,,,Submitted for review to THE 32nd INTERNATIONAL JOINT CONFERENCE ON ARTIFICIAL INTELLIGENCE (IJCAI-23),eess.SP,2023
2301.07970,https://arxiv.org/pdf/2301.07970.pdf,On the Ergodic Secrecy Capacity of Reconfigurable Intelligent Surface Aided Wireless Systems Under Mixture Gamma Fading,Alexandros-Apostolos A. Boulogeorgos; Angeliki Alexiou,2,,,"6 pages, 3 figures, Accepted for presentation at IEEE WCNC 2023",eess.SP,2023
2301.07968,https://arxiv.org/pdf/2301.07968.pdf,On the Degrees of Freedom of RIS-Aided Holographic MIMO Systems,Juan Carlos Ruiz-Sicilia; Xuewen Qian; Marco Di Renzo; Vincenzo Sciancalepore; Merouane Debbah; Xavier Costa-Perez,6,,,,eess.SP,2023
2301.07925,https://arxiv.org/pdf/2301.07925.pdf,Communication under Mixed Gaussian-Impulsive Channel: An End-to-End Framework,Chengjie Zhao; Jun Wang; Wei Huang; Xiaonan Chen; Tianfu Qi,5,,,,eess.SP,2023
2302.12720,https://arxiv.org/pdf/2302.12720.pdf,Surface Recognition for e-Scooter Using Smartphone IMU Sensor,Areej Eweida; Nimord Segol; Maxim Freydin; Niv Sfaradi; Barak Or,5,,10.1109/ICSIP57908.2023.10270978,"4 pages, Preprint",eess.SP,2023
2301.07895,https://arxiv.org/pdf/2301.07895.pdf,Spatially Covariant Lesion Segmentation,Hang Zhang; Rongguang Wang; Jinwei Zhang; Dongdong Liu; Chao Li; Jiahao Li,6,"Proceedings of the Thirty-Second International Joint Conference on Artificial Intelligence (IJCAI 2023), pp. 1713-1721",10.24963/ijcai.2023/190,"9 pages, 7 figures, and 2 tables",eess.SP,2023
2301.07820,https://arxiv.org/pdf/2301.07820.pdf,On the limits of neural network explainability via descrambling,Shashank Sule; Richard G. Spencer; Wojciech Czaja,3,,,,eess.SP,2023
2301.07789,https://arxiv.org/pdf/2301.07789.pdf,Loss Attitude Aware Energy Management for Signal Detection,Baocheng Geng; Chen Quan; Tianyun Zhang; Makan Fardad; Pramod K. Varshney,5,,,,eess.SP,2023
2301.07767,https://arxiv.org/pdf/2301.07767.pdf,Sequential Processing of Observations in Human Decision-Making Systems,Nandan Sriranga; Baocheng Geng; Pramod K. Varshney,3,,,,eess.SP,2023
2301.07766,https://arxiv.org/pdf/2301.07766.pdf,Human-Machine Collaboration for Smart Decision Making: Current Trends and Future Opportunities,Baocheng Geng; Pramod K. Varshney,2,,,,eess.SP,2023
2301.07703,https://arxiv.org/pdf/2301.07703.pdf,Robust Zero-crossings Detection in Noisy Signals using Topological Signal Processing,Sunia Tanweer; Firas A. Khasawneh; Elizabeth Munch,3,,10.3934/fods.2024006,,eess.SP,2023
2301.07686,https://arxiv.org/pdf/2301.07686.pdf,Private Federated Submodel Learning via Private Set Union,Zhusheng Wang; Sennur Ulukus,2,,,,eess.SP,2023
2301.07682,https://arxiv.org/pdf/2301.07682.pdf,Digital Twin Based Beam Prediction: Can we Train in the Digital World and Deploy in Reality?,Shuaifeng Jiang; Ahmed Alkhateeb,2,,,The dataset is available on the DeepSense 6G website,eess.SP,2023
2301.07618,https://arxiv.org/pdf/2301.07618.pdf,Cell-Free Massive MIMO in the O-RAN Architecture: Cluster and Handover Strategies,Robbert Beerten; Vida Ranjbar; Andrea P. Guevara; Sofie Pollin,4,,,"6 pages, 2 figures, accepted for publication in IEEE Globecom 2023",eess.SP,2023
2301.07560,https://arxiv.org/pdf/2301.07560.pdf,Extended FastSLAM Using Cellular Multipath Component Delays and Angular Information,Junshi Chen; Russ Whiton; Fredrik Tufvesson,3,,,,eess.SP,2023
2301.07452,https://arxiv.org/pdf/2301.07452.pdf,SEN2DWATER: A Novel Multispectral and Multitemporal Dataset and Deep Learning Benchmark for Water Resources Analysis,Francesco Mauro; Benjamin Rich; Veronica Wairimu Muriga; Alessandro Sebastianelli; Silvia Liberata Ullo,5,,,"4 pages, 3 figures, IGARSS2023 conference (submitted as student paper contest)",eess.SP,2023
2301.07277,https://arxiv.org/pdf/2301.07277.pdf,Mixed Near- and Far-Field Communications for Extremely Large-Scale Array: An Interference Perspective,Yunpu Zhang; Changsheng You; Li Chen; Beixiong Zheng,4,,,We studied the multi-user interference in the mixed near- and far-field communications. This paper has been submitted to IEEE for possible publication,eess.SP,2023
2301.07272,https://arxiv.org/pdf/2301.07272.pdf,A variational autoencoder-based nonnegative matrix factorisation model for deep dictionary learning,Hong-Bo Xie; Caoyuan Li; Shuliang Wang; Richard Yi Da Xu; Kerrie Mengersen,5,,,"7 pages, 2 figures",eess.SP,2023
2304.01913,https://arxiv.org/pdf/2304.01913.pdf,Plated-Through-Hole Via Design Specifications for 112G Serial Links,Michael J. Degerstrom; Chad M. Smutzer; Richard B. Ericson; Clifton R Haider; Barry K. Gilbert,5,,,"20 pages, 16 figures, DesignCon 2017",eess.SP,2023
2304.01911,https://arxiv.org/pdf/2304.01911.pdf,Inverting the SerDes Link Design Flow Process,Michael J. Degerstrom; Chad M. Smutzer; Patrick J. Zabinski; Barry K. Gilbert,4,,,"24 pages, 18 figures, DesignCon 2017",eess.SP,2023
2304.01909,https://arxiv.org/pdf/2304.01909.pdf,"56 Gbps PCB Design Strategies for Clean, Low-Skew Channels",Michael J. Degerstrom; Chad M. Smutzer; Barry K. Gilbert; Erik S. Daniel,4,,,"25 pages, 19 figures, DesignCon 2016",eess.SP,2023
2301.10237,https://arxiv.org/pdf/2301.10237.pdf,Introduction to Non-Invasive Current Estimation (NICE),Jonathan L. Fasig; Christopher K. White; Barry K. Gilbert; Clifton R. Haider,4,,,"26 pages, 28 figures, DesignCon 2018",eess.SP,2023
2304.13497,https://arxiv.org/pdf/2304.13497.pdf,Efficient Circuit-Level Implementation of Knuth-Based Balanced and Nearly-Balanced Codes,Pamela A. Riggs; Barry K. Gilbert; Erik S. Daniel,3,,,"23 pages, 12 figures, DesignCon 2014",eess.SP,2023
2302.05427,https://arxiv.org/pdf/2302.05427.pdf,"A Zero Sum Signaling Method for High Speed, Dense Parallel Bus Communications",Chad M. Smutzer; Robert W. Techentin; Michael J. Degerstrom; Barry K. Gilbert; Erik S. Daniel,5,,,"24 pages, 11 figures, DesignCon 2012",eess.SP,2023
2301.10169,https://arxiv.org/pdf/2301.10169.pdf,Comparison of Optical and Electrical Links for Highly-Interconnected Systems,James Kruchowski; Vladimir Sokolov; Nathan E. Harff; Mark A. Nelson; KY Liou; Graham Cameron; Barry K. Gilbert; Erik S. Daniel,8,,,"25 pages, 18 figures, DesignCon 2011",eess.SP,2023
2301.10170,https://arxiv.org/pdf/2301.10170.pdf,High Speed Parallel Signal Crosstalk Cancellation Concept,Chad M. Smutzer; Michael J. Degerstrom; Barry K. Gilbert; Erik S. Daniel,4,,,"25 pages, 12 figures, DesignCon 2011",eess.SP,2023
2301.10176,https://arxiv.org/pdf/2301.10176.pdf,PWB Manufacturing Variability Effects on High Speed SerDes Links: Statistical Insights from Thousands of 4-Port SParameter Measurements,Bart O. McCoy; Robert W. Techentin; Benjamin R. Buhrow; Kevin Buchs; How Lin; Barry K. Gilbert; Erik S. Daniel,7,,,"25 pages, 1 figures, DesignCon 2010",eess.SP,2023
2301.10157,https://arxiv.org/pdf/2301.10157.pdf,Applications of Optimization Routines in Signal Integrity Analysis,Pat J. Zabinski; Ben R. Buhrow; Barry K. Gilbert; Erik S. Daniel,4,,,"24 pages, 14 figures, DesignCon 2007",eess.SP,2023
2301.07027,https://arxiv.org/pdf/2301.07027.pdf,RF Signal Source Search and Localization Using an Autonomous UAV with Predefined Waypoints,Hyeokjun Kwon; Ismail Guvenc,2,,,"6 pages, 6 figures, Submitted to 2023 IEEE VTC",eess.SP,2023
2301.10156,https://arxiv.org/pdf/2301.10156.pdf,Sleep Activity Recognition and Characterization from Multi-Source Passively Sensed Data,María Martínez-García; Fernando Moreno-Pino; Pablo M. Olmos; Antonio Artés-Rodríguez,4,,,v1.0,eess.SP,2023
2301.06948,https://arxiv.org/pdf/2301.06948.pdf,Super-Resolution Harmonic Retrieval of Non-Circular Signals,Yu Zhang; Yue Wang; Zhi Tian; Geert Leus; Gong Zhang,5,,,,eess.SP,2023
2301.10164,https://arxiv.org/pdf/2301.10164.pdf,Lowering Detection in Sport Climbing Based on Orientation of the Sensor Enhanced Quickdraw,Sadaf Moaveninejad; Andrea Janes; Camillo Porcaro,3,,,arXiv admin note: substantial text overlap with arXiv:2211.02680,eess.SP,2023
2301.06923,https://arxiv.org/pdf/2301.06923.pdf,Explainable Data Poison Attacks on Human Emotion Evaluation Systems based on EEG Signals,Zhibo Zhang; Sani Umar; Ahmed Y. Al Hammadi; Sangyoung Yoon; Ernesto Damiani; Claudio Agostino Ardagna; Nicola Bena; Chan Yeob Yeun,8,IEEE Access 2023,10.1109/ACCESS.2023.3245813,,eess.SP,2023
2301.06898,https://arxiv.org/pdf/2301.06898.pdf,Online Filtering over Expanding Graphs,Bishwadeep Das; Elvin Isufi,2,"2022 IEEE Asilomar Conference on Signals, Systems and Computers",,,eess.SP,2023
2301.10173,https://arxiv.org/pdf/2301.10173.pdf,Accurate Detection of Paroxysmal Atrial Fibrillation with Certified-GAN and Neural Architecture Search,Mehdi Asadi; Fatemeh Poursalim; Mohammad Loni; Masoud Daneshtalab; Mikael Sjödin; Arash Gharehbaghi,6,,,19 pages,eess.SP,2023
2301.06799,https://arxiv.org/pdf/2301.06799.pdf,Utilization of Impedance Disparity Incurred from Switching Activities to Monitor and Characterize Firmware Activities,Md Sadik Awal; Christopher Thompson; Md Tauhidur Rahman,3,,,,eess.SP,2023
2301.06784,https://arxiv.org/pdf/2301.06784.pdf,On the Statistical Consistency of a Generalized Cepstral Estimator,Bin Zhu; Mattia Zorzi,2,,,"11 pages in IEEE Transactions template, 4 figures. Submitted to IEEE Transactions on Automatic Control",eess.SP,2023
2301.06725,https://arxiv.org/pdf/2301.06725.pdf,Optimal Placement of Active and Passive Elements in Hybrid RIS-assisted Communication Systems,R. S. Prasobh Sankar; Sundeep Prabhakar Chepuri,2,,,,eess.SP,2023
2301.06721,https://arxiv.org/pdf/2301.06721.pdf,On Delay-Doppler Plane Orthogonal Pulse,Hai Lin; Jinhong Yuan,2,,10.1109/GLOBECOM48099.2022.10001406,This paper was presented at the IEEE GLOBECOM 2022,eess.SP,2023
2301.06662,https://arxiv.org/pdf/2301.06662.pdf,Graph Learning Across Data Silos,Xiang Zhang; Qiao Wang,2,,,13 pages,eess.SP,2023
2301.06582,https://arxiv.org/pdf/2301.06582.pdf,Antenna Array Calibration Via Gaussian Process Models,Sergey S. Tambovskiy; Gábor Fodor; Hugo M. Tullberg,3,"WSA & SCC 2023; 26th International ITG Workshop on Smart Antennas and 13th Conference on Systems, Communications, and Coding",,"International ITG 26th Workshop on Smart Antennas and 13th Conference on Systems, Communications, and Coding",eess.SP,2023
2301.06576,https://arxiv.org/pdf/2301.06576.pdf,Improving the Bootstrap of Blind Equalizers with Variational Autoencoders,Vincent Lauinger; Fred Buchali; Laurent Schmalen,3,,,Accepted and to be presented at the Optical Fiber Communication Conference (OFC) 2023,eess.SP,2023
2301.06574,https://arxiv.org/pdf/2301.06574.pdf,Causal Recurrent Variational Autoencoder for Medical Time Series Generation,Hongming Li; Shujian Yu; Jose Principe,3,,,Manuscript accepted by AAAI-23. Code is publicly available at \url{https://github.com/hongmingli1995/CR-VAE},eess.SP,2023
2301.06549,https://arxiv.org/pdf/2301.06549.pdf,A Deep Learning & Fast Wavelet Transform-based Hybrid Approach for Denoising of PPG Signals,Rabia Ahmed; Ahsan Mehmood; Muhammad Mahboob Ur Rahman; Octavia A. Dobre,4,,,"4 pages, 8 figures",eess.SP,2023
2301.06538,https://arxiv.org/pdf/2301.06538.pdf,Sparsity based morphological identification of heartbeats,Laura Rebollo-Neira; Khalil Battikh; Amadou Sidi Watt,3,,,Matlab software for implementing the approach have been made available on http://www.nonlinear-approx.info/examples/node016.html,eess.SP,2023
2301.06520,https://arxiv.org/pdf/2301.06520.pdf,UL-DL duality for cell-free massive MIMO with per-AP power and information constraints,Lorenzo Miretti; Renato L. G. Cavalcante; Emil Björnson; Sławomir Stańczak,4,,,,eess.SP,2023
