arxiv_id,pdf_url,title,authors,num_authors,journal_ref,doi,comment,category,year
2307.11784,https://arxiv.org/pdf/2307.11784.pdf,"What, Indeed, is an Achievable Provable Guarantee for Learning-Enabled Safety Critical Systems",Saddek Bensalem; Chih-Hong Cheng; Wei Huang; Xiaowei Huang; Changshun Wu; Xingyu Zhao,6,,,,eess.SY,2023
2307.10750,https://arxiv.org/pdf/2307.10750.pdf,Implicit predictors in regularized data-driven predictive control,Manuel Klädtke; Moritz Schulze Darup,2,"in IEEE Control Systems Letters, vol. 7, pp. 2479-2484, 2023",10.1109/LCSYS.2023.3285104,"This paper is a preprint of a contribution to the IEEE Control Systems Letters. 6 pages, 2 figures",eess.SY,2023
2307.10714,https://arxiv.org/pdf/2307.10714.pdf,Introducing Risk Shadowing For Decisive and Comfortable Behavior Planning,Tim Puphal; Julian Eggert,2,,,Accepted at IEEE ITSC 2023,eess.SY,2023
2307.11781,https://arxiv.org/pdf/2307.11781.pdf,Development of an Autonomous Reverse Engineering Capability for Controller Area Network Messages to Support Autonomous Control Retrofits,Kevin Setterstrom; Jeremy Straub,2,,,,eess.SY,2023
2307.10555,https://arxiv.org/pdf/2307.10555.pdf,Lightweight Neural Path Planning,Jinsong Li; Shaochen Wang; Ziyang Chen; Zhen Kan; Jun Yu,5,,,8 pages,eess.SY,2023
2307.10541,https://arxiv.org/pdf/2307.10541.pdf,"Differentially Flat Learning-based Model Predictive Control Using a Stability, State, and Input Constraining Safety Filter",Adam W. Hall; Melissa Greeff; Angela P. Schoellig,3,"in IEEE Control Systems Letters, vol. 7, pp. 2191-2196, 2023",10.1109/LCSYS.2023.3285616,"6 pages, 5 figures, Published in IEEE Control Systems Letters",eess.SY,2023
2307.10501,https://arxiv.org/pdf/2307.10501.pdf,Eye Disease Classification Using Deep Learning Techniques,Tareq Babaqi; Manar Jaradat; Ayse Erdem Yildirim; Saif H. Al-Nimer; Daehan Won,5,,,,eess.SY,2023
2307.10482,https://arxiv.org/pdf/2307.10482.pdf,Design of CLARI: A miniature modular origami passive shape-morphing robot,Heiko Kabutz; Kaushik Jayaram,2,,,,eess.SY,2023
2307.10079,https://arxiv.org/pdf/2307.10079.pdf,Scientific Exploration of Challenging Planetary Analog Environments with a Team of Legged Robots,Philip Arm; Gabriel Waibel; Jan Preisig; Turcan Tuna; Ruyi Zhou; Valentin Bickel; Gabriela Ligeza; Takahiro Miki; Florian Kehl; Hendrik Kolvenbach; Marco Hutter,11,"Science Robotics 2023 Vol. 8, Issue 80, eade9548",10.1126/scirobotics.ade9548,,eess.SY,2023
2307.10069,https://arxiv.org/pdf/2307.10069.pdf,Robust constrained nonlinear Model Predictive Control with Gated Recurrent Unit model -- Extended version,Irene Schimperna; Lalo Magni,2,"Automatica, Volume 161, 2024, 111472",10.1016/j.automatica.2023.111472,This is the extended version of https://doi.org/10.1016/j.automatica.2023.111472,eess.SY,2023
2307.10017,https://arxiv.org/pdf/2307.10017.pdf,Geometry in global coordinates in mechanics and optimal transport,Du Nguyen,1,,,,eess.SY,2023
2307.09971,https://arxiv.org/pdf/2307.09971.pdf,Solving scalability issues in calculating PV hosting capacity in low voltage distribution networks,Tomislav Antic; Andrew Keane; Tomislav Capuder,3,,,,eess.SY,2023
2307.09954,https://arxiv.org/pdf/2307.09954.pdf,Priority-based DREAM Approach for Highly Manoeuvring Intruders in A Perimeter Defense Problem,Shridhar Velhal; Suresh Sundaram; Narasimhan Sundararajan,3,,,,eess.SY,2023
2307.09922,https://arxiv.org/pdf/2307.09922.pdf,Information Structures in AC/DC Grids,Josh A. Taylor,1,,,,eess.SY,2023
2307.09901,https://arxiv.org/pdf/2307.09901.pdf,Using Circulation to Mitigate Spurious Equilibria in Control Barrier Function -- Extended Version,Vinicius Mariano Goncalves; Prashanth Krishnamurthy; Anthony Tzes; Farshad Khorrami,4,,,,eess.SY,2023
2307.09850,https://arxiv.org/pdf/2307.09850.pdf,Communication-Efficient Distribution-Free Inference Over Networks,Mehrdad Pournaderi; Yu Xiang,2,,,"Presented in the Asilomar Conference on Signals, Systems, and Computers (2023)",eess.SY,2023
2307.10326,https://arxiv.org/pdf/2307.10326.pdf,Introduction to Drone Detection Radar with Emphasis on Automatic Target Recognition (ATR) technology,Jiangkun Gong; Jun Yan; Deyong Kong; Deren Li,4,,,"17 pages, 14 figures, submitted to a journal and being under review",eess.SY,2023
2307.09776,https://arxiv.org/pdf/2307.09776.pdf,Full LTL Synthesis over Infinite-state Arenas,Shaun Azzopardi; Luca Di Stefano; Nir Piterman; Gerardo Schneider,4,,10.1007/978-3-031-98685-7_13,Extended version of identically-titled paper to be published in the proceedings of CAV 2025,eess.SY,2023
2307.11774,https://arxiv.org/pdf/2307.11774.pdf,FlexDelta: A flexure-based fully decoupled parallel $xyz$ positioning stage with long stroke,Qianjun Zhang; Wei Dong; Qingsong Xu; Bimal J. Goteea; Yongzhuo Gao,5,,,,eess.SY,2023
2307.09740,https://arxiv.org/pdf/2307.09740.pdf,A Physics-Informed Data-Driven Fault Location Method for Transmission Lines Using Single-Ended Measurements with Field Data Validation,Yiqi Xing; Yu Liu; Dayou Lu; Xinchen Zou; Xuming He,5,,,"10 pages, 27 figures",eess.SY,2023
2307.09652,https://arxiv.org/pdf/2307.09652.pdf,VISER: A Tractable Solution Concept for Games with Information Asymmetry,Jeremy McMahan; Young Wu; Yudong Chen; Xiaojin Zhu; Qiaomin Xie,5,,,"17 pages, 6 figures",eess.SY,2023
2307.15079,https://arxiv.org/pdf/2307.15079.pdf,Heterogeneous Vulnerability of Zero-Carbon Power Grids under Climate-Technological Changes,M. Vivienne Liu; Vivek Srikrishnan; Kenji Doering; Elnaz Kabir; Scott Steinschneider; C. Lindsay Anderson,6,,,,eess.SY,2023
2307.15078,https://arxiv.org/pdf/2307.15078.pdf,The shocks in Josephson transmission line revisited,Eugene Kogan,1,"Physica Status Solidi (b) 261, 2300336 (2024)",10.1002/pssb.202300336,"pdfLateX, 11 pages, 8 Figures. As accepted for publication in Physica Status Solidi (b)",eess.SY,2023
2307.09428,https://arxiv.org/pdf/2307.09428.pdf,Control of Small Spacecraft by Optimal Output Regulation: A Reinforcement Learning Approach,Joao Leonardo Silva Cotta; Omar Qasem; Paula do Vale Pereira; Hector Gutierrez,4,,,Accepted for presentation at the 37th Annual/USU Conference on Small Satellites. arXiv admin note: substantial text overlap with arXiv:2301.12489,eess.SY,2023
2307.09395,https://arxiv.org/pdf/2307.09395.pdf,Platelet Inventory Management with Approximate Dynamic Programming,Hossein Abouee-Mehrizi; Mahdi Mirjalili; Vahid Sarhangian,3,,,,eess.SY,2023
2307.09380,https://arxiv.org/pdf/2307.09380.pdf,Assessing the value of energy storage systems for distribution grid applications,Sahar Moghimian Hoosh; Henni Ouerdane; Vladimir Terzija; David Pozo,4,"IEEE Xplore - 2023 IEEE 7th Conference on Energy Internet and Energy System Integration (EI2), Hangzhou, China, 2023, pp. 3591-3596",10.1109/EI259745.2023.10513229,,eess.SY,2023
2307.09359,https://arxiv.org/pdf/2307.09359.pdf,Disturbance decoupled functional observers for fault estimation in nonlinear systems,Sunjeev Venkateswaran; Costas Kravaris,2,,,"arXiv admin note: text overlap with arXiv:2101.11148, arXiv:2106.02185",eess.SY,2023
2307.10111,https://arxiv.org/pdf/2307.10111.pdf,Impedance Reshaping Method of DFIG System Based on Compensating Rotor Current Dynamic to Eliminate PLL Influence,Xiaoling Xiong; Bochen Luo; Longcan Li; Ziming Sun; Frede Blaabjerg,5,,,"9 pages, 12 figures, published to IEEE Transactions on Energy Conversion",eess.SY,2023
2307.09237,https://arxiv.org/pdf/2307.09237.pdf,A Quick Guide for the Iterated Extended Kalman Filter on Manifolds,Jianzhu Huai; Xiang Gao,2,,,2 pages excluding references,eess.SY,2023
2307.09114,https://arxiv.org/pdf/2307.09114.pdf,BOLD: A Benchmark for Linked Data User Agents and a Simulation Framework for Dynamic Linked Data Environments,Tobias Käfer; Victor Charpenay; Andreas Harth,3,,,,eess.SY,2023
2307.09080,https://arxiv.org/pdf/2307.09080.pdf,A Federated learning model for Electric Energy management using Blockchain Technology,Muhammad Shoaib Farooq; Azeen Ahmed Hayat,2,,,"14 figures, 7 tables, 15 pages",eess.SY,2023
2307.08923,https://arxiv.org/pdf/2307.08923.pdf,"Functional Observability, Structural Functional Observability and Optimal Sensor Placement",Yuan Zhang; Tyrone Fernando; Mohamed Darouach,3,,10.1109/TAC.2024.3462558,To appear in IEEE Transactions on Automatic Control as a full paper (2025 March issue),eess.SY,2023
2307.08920,https://arxiv.org/pdf/2307.08920.pdf,Continuous-Time Reinforcement Learning: New Design Algorithms with Theoretical Insights and Performance Guarantees,Brent A. Wallace; Jennie Si,2,,,,eess.SY,2023
2307.08897,https://arxiv.org/pdf/2307.08897.pdf,Basal-Bolus Advisor for Type 1 Diabetes (T1D) Patients Using Multi-Agent Reinforcement Learning (RL) Methodology,Mehrad Jaloli; Marzia Cescon,2,,,"8 pages, 2 figures, 1 Table",eess.SY,2023
2307.08866,https://arxiv.org/pdf/2307.08866.pdf,Adaptive Data-Driven Prediction in a Building Control Hierarchy: A Case Study of Demand Response in Switzerland,Jicheng Shi; Yingzhao Lian; Christophe Salzmann; Colin N. Jones,4,,,,eess.SY,2023
2307.08794,https://arxiv.org/pdf/2307.08794.pdf,Non-Stationary Policy Learning for Multi-Timescale Multi-Agent Reinforcement Learning,Patrick Emami; Xiangyu Zhang; David Biagioni; Ahmed S. Zamzam,4,,,"Accepted at IEEE CDC'23. 7 pages, 6 figures",eess.SY,2023
2307.08788,https://arxiv.org/pdf/2307.08788.pdf,Uncovering Load-Altering Attacks Against N-1 Secure Power Grids: A Rare-Event Sampling Approach,Maldon Patrice Goodridge; Subhash Lakshminarayana; Alessandro Zocca,3,,,,eess.SY,2023
2307.08692,https://arxiv.org/pdf/2307.08692.pdf,A Multiobjective Reinforcement Learning Framework for Microgrid Energy Management,M. Vivienne Liu; Patrick M. Reed; David Gold; Garret Quist; C. Lindsay Anderson,5,,,,eess.SY,2023
2307.10263,https://arxiv.org/pdf/2307.10263.pdf,Dynamic Joint Scheduling of Anycast Transmission and Modulation in Hybrid Unicast-Multicast SWIPT-Based IoT Sensor Networks,Do-Yup Kim; Chae-Bong Sohn; Hyun-Suk Lee,3,,,"29 pages, 13 figures (eps)",eess.SY,2023
2307.08571,https://arxiv.org/pdf/2307.08571.pdf,Parametric and State Estimation of Stationary MEMS-IMUs: A Tutorial,Daniel Engelsman; Yair Stolero; Itzik Klein,3,"IEEE Access, 2024",10.1109/ACCESS.2024.3476145,,eess.SY,2023
2307.08539,https://arxiv.org/pdf/2307.08539.pdf,Image-Based Abnormal Data Detection and Cleaning Algorithm via Wind Power Curve,Huan Long; Linwei Sang; Zaijun Wu; Wei Gu,4,,10.1109/TSTE.2019.2914089,,eess.SY,2023
2307.10255,https://arxiv.org/pdf/2307.10255.pdf,Land & Localize: An Infrastructure-free and Scalable Nano-Drones Swarm with UWB-based Localization,Mahyar Pourjabar; Ahmed AlKatheeri; Manuele Rusci; Agata Barcis; Vlad Niculescu; Eliseo Ferrante; Daniele Palossi; Luca Benini,8,,,,eess.SY,2023
2307.08387,https://arxiv.org/pdf/2307.08387.pdf,Steering Control of an Autonomous Unicycle,Máté Benjámin Vizi; Gábor Orosz; Dénes Takács; Gábor Stépán,4,,,,eess.SY,2023
2307.08311,https://arxiv.org/pdf/2307.08311.pdf,A Two-Layers Predictive Algorithm for Workplace EV Charging,Saif Ahmad; Jochem Baltussen; Pauline Kergus; Zohra Kader; Stéphane Caux,5,,,,eess.SY,2023
2307.08230,https://arxiv.org/pdf/2307.08230.pdf,Image-based Regularization for Action Smoothness in Autonomous Miniature Racing Car with Deep Reinforcement Learning,Hoang-Giang Cao; I Lee; Bo-Jiun Hsu; Zheng-Yi Lee; Yu-Wei Shih; Hsueh-Cheng Wang; I-Chen Wu,7,,,Accepted to IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)2023,eess.SY,2023
2307.08202,https://arxiv.org/pdf/2307.08202.pdf,Enhancing Next-Generation Urban Connectivity: Is the Integrated HAPS-Terrestrial Network a Solution?,Afsoon Alidadi Shamsabadi; Animesh Yadav; Halim Yanikomeroglu,3,,,,eess.SY,2023
2307.08090,https://arxiv.org/pdf/2307.08090.pdf,What influences occupants' behavior in residential buildings: An experimental study on window operation in the KTH Live-In Lab,Mahsa Farjadnia; Angela Fontan; Alessio Russo; Karl Henrik Johansson; Marco Molinari,5,,,,eess.SY,2023
2307.08019,https://arxiv.org/pdf/2307.08019.pdf,A Multi-model and Multi-scenario Assessment of the Impact of Climate Change on the Heating and Cooling Load Components of an Archetypical Residential Room in Major Indian Cities,Raj S. Srivastava; A. Aravinda De Chinnu; Aakash C. Rai,3,,,,eess.SY,2023
2307.07923,https://arxiv.org/pdf/2307.07923.pdf,Modeling Physical Activity Impact on Glucose Dynamics in People with Type 1 Diabetes for a Fully Automated Artificial Pancreas,Mehrad Jaloli; Marzia Cescon,2,,,"7 Pages, 6 Figures, 5 Tables",eess.SY,2023
2307.07882,https://arxiv.org/pdf/2307.07882.pdf,Gradient-free training of neural ODEs for system identification and control using ensemble Kalman inversion,Lucas Böttcher,1,,,"10 pages, 3 figures, Workshop on New Frontiers in Learning, Control, and Dynamical Systems at the International Conference on Machine Learning (ICML), Honolulu, Hawaii, USA, 2023",eess.SY,2023
2307.10110,https://arxiv.org/pdf/2307.10110.pdf,AC Power Cycling Test Setup and Condition Monitoring Tools for SiC-Based Traction Inverters,Masoud Farhadi; Bhanu Teja Vankayalapati; Rahman Sajadi; Bilal Akin,4,,10.1109/TVT.2023.3271251,,eess.SY,2023
2307.07862,https://arxiv.org/pdf/2307.07862.pdf,Sim2Plan: Robot Motion Planning via Message Passing between Simulation and Reality,Yizhou Zhao; Yuanhong Zeng; Qian Long; Ying Nian Wu; Song-Chun Zhu,5,,,Published as a conference paper at FTC 2023,eess.SY,2023
2307.07822,https://arxiv.org/pdf/2307.07822.pdf,Design Analysis and Experimental Validation of Relaxation Oscillator-Based Circuit for R-C Sensors,Mohamad Idris Wani; Sadan Saquib Khan; Benish Jan; Meraj Ahmad; Maryam Shojaei Baghini; Laxmeesha Somappa; Shahid Malik,7,,,,eess.SY,2023
2308.07930,https://arxiv.org/pdf/2308.07930.pdf,Probabilistic Black-Box Checking via Active MDP Learning,Junya Shijubo; Masaki Waga; Kohei Suenaga,3,,,Accepted to EMSOFT 2023,eess.SY,2023
2307.07752,https://arxiv.org/pdf/2307.07752.pdf,Combining model-predictive control and predictive reinforcement learning for stable quadrupedal robot locomotion,Vyacheslav Kovalev; Anna Shkromada; Henni Ouerdane; Pavel Osinenko,4,,,,eess.SY,2023
2307.07738,https://arxiv.org/pdf/2307.07738.pdf,Promotion/Inhibition Effects in Networks: A Model with Negative Probabilities,Anqi Dong; Tryphon T. Georgiou; Allen Tannenbaum,3,,,6 pages,eess.SY,2023
2307.07713,https://arxiv.org/pdf/2307.07713.pdf,Data-Driven Optimal Control of Tethered Space Robot Deployment with Learning Based Koopman Operator,Ao Jin; Fan Zhang; Panfeng Huang,3,,10.1016/j.asr.2024.04.032,"10pages, 10figures",eess.SY,2023
2307.07651,https://arxiv.org/pdf/2307.07651.pdf,An Overview and Comparison of Spectral Bundle Methods for Primal and Dual Semidefinite Programs,Feng-Yi Liao; Lijun Ding; Yang Zheng,3,,,"57 pages, 4 figures, and 4 tables",eess.SY,2023
2307.07597,https://arxiv.org/pdf/2307.07597.pdf,Power consumption prediction for steel industry,WT Al-shaibani; Tareq Babaqi; Abdulraqeeb Alsarori,3,,,,eess.SY,2023
2307.07580,https://arxiv.org/pdf/2307.07580.pdf,Home Energy Management with Dynamic Tariffs and Tiered Peak Power Charges,David Pérez-Piñeiro; Sigurd Skogestad; Stephen Boyd,3,,,,eess.SY,2023
2307.07414,https://arxiv.org/pdf/2307.07414.pdf,An Embedded Auto-Calibrated Offset Current Compensation Technique for PPG/fNIRS System,Sadan Saquib Khan; Sumit Kumar; Benish Jan; Laxmeesha Somappa; Shahid Malik,5,,,,eess.SY,2023
2307.07399,https://arxiv.org/pdf/2307.07399.pdf,Vehicle-to-grid plug-in forecasting for participation in ancillary services markets,Jemima Graham; Fei Teng,2,2023 IEEE Belgrade PowerTech,10.1109/PowerTech55446.2023.10202778,,eess.SY,2023
2307.07377,https://arxiv.org/pdf/2307.07377.pdf,Benchmarking Explanatory Models for Inertia Forecasting using Public Data of the Nordic Area,Jemima Graham; Evelyn Heylen; Yuankai Bian; Fei Teng,4,2022 17th International Conference on Probabilistic Methods Applied to Power Systems (PMAPS),10.1109/PMAPS53380.2022.9810572,,eess.SY,2023
2307.07326,https://arxiv.org/pdf/2307.07326.pdf,Distributed Planning for Rigid Robot Formations using Consensus on the Transformation of a Base Configuration,Jeppe Heini Mikkelsen; Matteo Fumagalli,2,,,,eess.SY,2023
2307.07307,https://arxiv.org/pdf/2307.07307.pdf,Verification of Quantum Systems using Barrier Certificates,Marco Lewis; Paolo Zuliani; Sadegh Soudjani,3,,10.1007/978-3-031-43835-6_24,"18 pages, 5 figures",eess.SY,2023
2307.07268,https://arxiv.org/pdf/2307.07268.pdf,An Online Learning Analysis of Minimax Adaptive Control,Venkatraman Renganathan; Andrea Iannelli; Anders Rantzer,3,,,,eess.SY,2023
2307.07195,https://arxiv.org/pdf/2307.07195.pdf,Controlling dynamical systems to complex target states using machine learning: next-generation vs. classical reservoir computing,Alexander Haluszczynski; Daniel Köglmayr; Christoph Räth,3,,,IJCNN 2023,eess.SY,2023
2307.07178,https://arxiv.org/pdf/2307.07178.pdf,A Surrogate Data Assimilation Model for the Estimation of Dynamical System in a Limited Area,Wei Kang; Liang Xu; Hong Zhou,3,,,,eess.SY,2023
2307.07129,https://arxiv.org/pdf/2307.07129.pdf,Risk-Constrained Control of Mean-Field Linear Quadratic Systems,Masoud Roudneshin; Saba Sanami; Amir G. Aghdam,3,,,Accepted at 62nd IEEE Conference on Decision and Control,eess.SY,2023
2307.07128,https://arxiv.org/pdf/2307.07128.pdf,Data-driven Polytopic Output Synchronization of Heterogeneous Multi-agent Systems from Noisy Data,Yifei Li; Wenjie Liu; Jian Sun; Gang Wang; Lihua Xie; Jie Chen,6,,,,eess.SY,2023
2307.07086,https://arxiv.org/pdf/2307.07086.pdf,Value-Gradient Iteration with Quadratic Approximate Value Functions,Alan Yang; Stephen Boyd,2,,,,eess.SY,2023
2307.07084,https://arxiv.org/pdf/2307.07084.pdf,Probabilistic Constrained Reinforcement Learning with Formal Interpretability,Yanran Wang; Qiuchen Qian; David Boyle,3,,,"25 pages, 9 figures, containing Appendix",eess.SY,2023
2307.07074,https://arxiv.org/pdf/2307.07074.pdf,State-Robust Observability Measures for Sensor Selection in Nonlinear Dynamic Systems,Mohamad H. Kazma; Sebastian A. Nugroho; Aleksandar Haber; Ahmad F. Taha,4,,,"To Appear in the 62$^{\text{nd}}$ IEEE Conference on Decision and Control (CDC'2023), Singapore, Decemeber 2023",eess.SY,2023
2307.08602,https://arxiv.org/pdf/2307.08602.pdf,CaRT: Certified Safety and Robust Tracking in Learning-based Motion Planning for Multi-Agent Systems,Hiroyasu Tsukamoto; Benjamin Rivière; Changrak Choi; Amir Rahmani; Soon-Jo Chung,5,,,"IEEE Conference on Decision and Control (CDC), Preprint Version, Accepted July, 2023",eess.SY,2023
2307.07030,https://arxiv.org/pdf/2307.07030.pdf,Accelerated Gradient Methods for Nonconvex Optimization: Escape Trajectories From Strict Saddle Points and Convergence to Local Minima,Rishabh Dixit; Mert Gurbuzbalaban; Waheed U. Bajwa,3,,,"122 pages, 20 figures; accepted for publication in Foundations of Computational Mathematics (FoCM)",eess.SY,2023
2307.06886,https://arxiv.org/pdf/2307.06886.pdf,Min-Max Optimization under Delays,Arman Adibi; Aritra Mitra; Hamed Hassani,3,,,,eess.SY,2023
2307.06796,https://arxiv.org/pdf/2307.06796.pdf,Defeating Proactive Jammers Using Deep Reinforcement Learning for Resource-Constrained IoT Networks,Abubakar Sani Ali; Shimaa Naser; Sami Muhaidat,3,,,,eess.SY,2023
2307.07418,https://arxiv.org/pdf/2307.07418.pdf,Operability-economics trade-offs in adsorption-based CO$_2$ capture process,Steven Sachio; Adam Ward; Ronny Pini; Maria M. Papathanasiou,4,,,"Pre-print paper currently under review. 32 pages, 6 figures. The first two authors contributed equally to this work",eess.SY,2023
2307.06742,https://arxiv.org/pdf/2307.06742.pdf,Vehicle Dispatching and Routing of On-Demand Intercity Ride-Pooling Services: A Multi-Agent Hierarchical Reinforcement Learning Approach,Jinhua Si; Fang He; Xi Lin; Xindi Tang,4,,,,eess.SY,2023
2307.06728,https://arxiv.org/pdf/2307.06728.pdf,Hypergraph-Based Fast Distributed AC Power Flow Optimization,Xinliang Dai; Yingzhao Lian; Yuning Jiang; Colin N. Jones; Veit Hagenmeyer,5,,10.1109/CDC49753.2023.10383354,,eess.SY,2023
2307.06706,https://arxiv.org/pdf/2307.06706.pdf,Cost Allocation for Inertia and Frequency Response Ancillary Services,Carlos Matamala; Luis Badesa; Rodrigo Moreno; Goran Strbac,4,,10.1109/TEMPR.2024.3355291,"IEEE Transactions on Energy Markets, Policy and Regulation",eess.SY,2023
2307.06693,https://arxiv.org/pdf/2307.06693.pdf,Ageing Analysis of Embedded SRAM on a Large-Scale Testbed Using Machine Learning,Leandro Lanzieri; Peter Kietzmann; Goerschwin Fey; Holger Schlarb; Thomas C. Schmidt,5,,,,eess.SY,2023
2307.06680,https://arxiv.org/pdf/2307.06680.pdf,Harmonic control of three-phase AC/DC converter,Maxime Grosso; Pierre Riedinger; Jamal Daafouz; Serge Pierfederici; Hicham Janati-Idrissi; Blaise Lapôtre,6,,10.1109/TCST.2024.3520460,"Pre-print, submitted to TSCT, currently in review. 16 pages",eess.SY,2023
2307.06675,https://arxiv.org/pdf/2307.06675.pdf,Meta-State-Space Learning: An Identification Approach for Stochastic Dynamical Systems,Gerben I. Beintema; Maarten Schoukens; Roland Tóth,3,,,Accepted in Automatica,eess.SY,2023
2307.16764,https://arxiv.org/pdf/2307.16764.pdf,Benchmarking of Flatness-based Control of the Heat Equation,Stephan Scholz; Lothar Berger; Dirk Lebiedz,3,,,"9 Pages, 13 Figures",eess.SY,2023
2307.06648,https://arxiv.org/pdf/2307.06648.pdf,LimSim: A Long-term Interactive Multi-scenario Traffic Simulator,Licheng Wen; Daocheng Fu; Song Mao; Pinlong Cai; Min Dou; Yikang Li; Yu Qiao,7,,,Accepted by 26th IEEE International Conference on Intelligent Transportation Systems (ITSC 2023),eess.SY,2023
2307.06633,https://arxiv.org/pdf/2307.06633.pdf,Joint Estimation and Control for Multi-Target Passive Monitoring with an Autonomous UAV Agent,Savvas Papaioannou; Christos Laoudias; Panayiotis Kolios; Theocharis Theocharides; Christos G. Panayiotou,5,"31st Mediterranean Conference on Control and Automation (MED), 2023",10.1109/MED59994.2023.10185768,,eess.SY,2023
2307.06618,https://arxiv.org/pdf/2307.06618.pdf,Learning IMM Filter Parameters from Measurements using Gradient Descent,André Brandenburger; Folker Hoffmann; Alexander Charlish,3,,10.23919/FUSION52260.2023.10224219,Accepted for ISIF 26th International Conference on Information Fusion (FUSION),eess.SY,2023
2307.06615,https://arxiv.org/pdf/2307.06615.pdf,NLOS Dies Twice: Challenges and Solutions of V2X for Cooperative Perception,Lantao Li; Chen Sun,2,,,Submission to IEEE Vehicular Technology Magazine,eess.SY,2023
2307.06961,https://arxiv.org/pdf/2307.06961.pdf,Coordinated Path Following of UAVs using Event-Triggered Communication over Time-Varying Networks with Digraph Topologies,Hyungsoo Kang; Isaac Kaminer; Venanzio Cichella; Naira Hovakimyan,4,,,arXiv admin note: text overlap with arXiv:2307.06553,eess.SY,2023
2307.06553,https://arxiv.org/pdf/2307.06553.pdf,Coordinated Path Following of UAVs over Time-Varying Digraphs Connected in an Integral Sense,Hyungsoo Kang; Isaac Kaminer; Venanzio Cichella; Naira Hovakimyan,4,,,,eess.SY,2023
2307.06465,https://arxiv.org/pdf/2307.06465.pdf,Control of Nonlinear Systems Under Multiple Time-Varying Output Constraints: A Single Funnel Approach,Farhad Mehdifar; Lars Lindemann; Charalampos P. Bechlioulis; Dimos V. Dimarogonas,4,,10.1109/CDC49753.2023.10383359,"9 pages, 2 figures, submitted to 2023 IEEE 62nd Conference on Decision and Control (CDC)",eess.SY,2023
2307.08703,https://arxiv.org/pdf/2307.08703.pdf,SSVEP-Based BCI Wheelchair Control System,Ce Zhou,1,,,108 pages,eess.SY,2023
2307.06401,https://arxiv.org/pdf/2307.06401.pdf,Deterministic Multi-sensor Measurement-adaptive Birth using Labeled Random Finite Sets,Jennifer Bondarchuk; Anthony Trezza; Donald J. Bucci,3,,,Accepted to the 2023 Proc. IEEE 26th Int. Conf. Inf. Fusion,eess.SY,2023
2307.06334,https://arxiv.org/pdf/2307.06334.pdf,Analysis of Half-Duplex Two-Node Slotted ALOHA Network With Asynchronous Traffic,Seyed Ali Hashemian; Farid Ashtiani,2,,,"5 pages, 5 figures",eess.SY,2023
2307.06287,https://arxiv.org/pdf/2307.06287.pdf,Rational Neural Network Controllers,Matthew Newton; Antonis Papachristodoulou,2,,,"20 Pages, 12 Figures",eess.SY,2023
2307.06275,https://arxiv.org/pdf/2307.06275.pdf,Power Loss Minimization of Distribution Network using Different Grid Strategies,Umar Jamil,1,,,"66 pages, 17 figures, 4 tables",eess.SY,2023
2307.06263,https://arxiv.org/pdf/2307.06263.pdf,On the hierarchical Bayesian modelling of frequency response functions,T. A. Dardeno; K. Worden; N. Dervilis; R. S. Mills; L. A. Bull,5,Mechanical Systems and Signal Processing 208 (2024) 111072,10.1016/j.ymssp.2023.111072,Published in Mechanical Systems and Signal Processing,eess.SY,2023
2307.06240,https://arxiv.org/pdf/2307.06240.pdf,DSSE: a drone swarm search environment,Manuel Castanares; Luis F. S. Carrete; Enrico F. Damiani; Leonardo D. M. de Abreu; José Fernando B. Brancalion; Fabrício J. Barth,6,,,6 pages,eess.SY,2023
2307.06189,https://arxiv.org/pdf/2307.06189.pdf,Cooperative Localization for Autonomous Underwater Vehicles -- a comprehensive review,Milind Fernandes; Soumya Ranjan Sahoo; Mangal Kothari,3,,,"28 pages,4 figures",eess.SY,2023
2307.06076,https://arxiv.org/pdf/2307.06076.pdf,Model-Free Control Design for Feedback-Linearizable SISO Systems,Karthik Shenoy; Akshit Saradagi; Ramkrishna Pasumarthy; Vijaysekhar Chellaboina,4,,,,eess.SY,2023
2307.06031,https://arxiv.org/pdf/2307.06031.pdf,On the Design of Nonlinear MPC and LPVMPC for Obstacle Avoidance in Autonomous Driving,Maryam Nezami; Dimitrios S. Karachalios; Georg Schildbach; Hossam S. Abbas,4,,,,eess.SY,2023
2307.06030,https://arxiv.org/pdf/2307.06030.pdf,Robust internal model control approach for position control of systems with sandwiched backlash,Yoav Vered; Stephen J. Elliott,2,,,Preprint,eess.SY,2023
2307.06004,https://arxiv.org/pdf/2307.06004.pdf,Fuel-Optimal Collision Avoidance Maneuvers in Long-Term Encounters with Station-Keeping Constraints,Zeno Pavanello; Laura Pirovano; Roberto Armellin,3,,10.2514/1.G007839,Submitted to Journal of Guidance Control and Dynamics (first revision),eess.SY,2023
2307.06000,https://arxiv.org/pdf/2307.06000.pdf,Reactive and human-in-the-loop planning and control of multi-robot systems under LTL specifications in dynamic environments,Pian Yu; Gianmarco Fedeli; Dimos V. Dimarogonas,3,,,"Accepted by the 9th International Conference on Control, Decision and Information Technologies (CoDIT 2023)",eess.SY,2023
2307.05994,https://arxiv.org/pdf/2307.05994.pdf,Implementation of a new authorization system from monolithic solution to microservice architecture,David Ahmad Abboud; Damien Jacob,2,,,in French language,eess.SY,2023
